,employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,Predicted Status
22040,27029,Operations,region_22,Bachelor's,f,other,2,28,4.0,4,1,0,58,0
22041,46099,Procurement,region_4,Master's & above,f,sourcing,1,40,3.0,7,0,0,67,0
22042,6859,Technology,region_2,Bachelor's,f,other,2,24,,1,1,0,80,0
22043,2546,Procurement,region_26,Bachelor's,m,other,2,24,3.0,2,1,1,71,0
22044,21758,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,38,3.0,9,0,0,47,0
22045,20508,HR,region_5,Bachelor's,f,other,1,33,3.0,7,0,0,48,0
22046,37903,Operations,region_27,Bachelor's,f,other,1,29,4.0,4,1,0,57,0
22047,47769,Analytics,region_7,,m,other,1,28,,1,0,0,87,0
22048,38851,Procurement,region_22,Bachelor's,m,other,3,27,2.0,6,0,0,67,1
22049,58442,Sales & Marketing,region_11,Bachelor's,m,sourcing,2,28,3.0,2,1,0,45,0
22050,19057,Sales & Marketing,region_2,Bachelor's,m,other,1,35,3.0,4,1,0,46,0
22051,35233,Sales & Marketing,region_28,Bachelor's,m,other,1,31,5.0,4,1,0,49,0
22052,56042,Legal,region_2,Below Secondary,m,other,1,26,4.0,2,0,0,57,0
22053,62288,Operations,region_28,Master's & above,f,other,1,35,3.0,7,1,0,56,0
22054,36358,Technology,region_5,Bachelor's,f,sourcing,1,30,3.0,7,0,0,81,0
22055,10967,Technology,region_7,Master's & above,m,other,1,53,5.0,14,1,0,79,0
22056,23230,Technology,region_7,Master's & above,f,other,1,32,4.0,5,1,0,83,0
22057,69373,Procurement,region_20,Bachelor's,m,other,1,31,4.0,2,0,0,71,0
22058,31524,Sales & Marketing,region_10,Master's & above,m,other,1,33,4.0,4,0,0,50,0
22059,33793,Operations,region_15,Bachelor's,m,other,1,49,3.0,6,0,0,60,0
22060,69248,Analytics,region_34,Bachelor's,m,sourcing,1,30,4.0,6,0,0,86,0
22061,16649,HR,region_7,Master's & above,f,other,1,40,3.0,5,0,0,52,0
22062,36855,Sales & Marketing,region_15,,m,other,1,31,1.0,3,0,0,48,0
22063,22358,Operations,region_25,Master's & above,m,sourcing,2,34,3.0,9,0,0,58,0
22064,74811,Operations,region_26,Bachelor's,m,other,1,29,4.0,6,0,0,57,0
22065,72810,Operations,region_29,Bachelor's,f,sourcing,1,30,3.0,2,0,0,59,0
22066,71667,Operations,region_22,Bachelor's,m,sourcing,2,28,4.0,2,0,0,57,0
22067,17144,Finance,region_27,Bachelor's,m,other,1,27,2.0,2,0,0,63,0
22068,57334,Sales & Marketing,region_15,,m,other,1,30,4.0,2,0,0,51,0
22069,21885,HR,region_22,Bachelor's,m,other,1,27,5.0,4,0,0,51,0
22070,9774,Sales & Marketing,region_22,Bachelor's,m,other,1,34,1.0,7,0,0,54,0
22071,59988,Analytics,region_20,Bachelor's,m,other,1,30,1.0,4,0,0,85,0
22072,41540,Procurement,region_2,Master's & above,f,other,1,36,5.0,4,1,0,91,0
22073,56300,Sales & Marketing,region_23,Master's & above,m,other,1,35,1.0,3,0,0,48,0
22074,53976,Analytics,region_7,Bachelor's,m,sourcing,2,25,,1,0,0,83,0
22075,75642,Procurement,region_15,Master's & above,m,sourcing,3,37,3.0,10,0,0,67,0
22076,29564,Analytics,region_2,,m,other,2,37,3.0,10,0,0,84,0
22077,41409,Technology,region_33,Master's & above,m,sourcing,1,33,3.0,8,0,0,79,0
22078,54929,Analytics,region_22,Bachelor's,m,sourcing,1,25,3.0,2,0,0,80,0
22079,75112,Sales & Marketing,region_2,Master's & above,m,other,2,59,3.0,17,1,0,54,0
22080,1580,Sales & Marketing,region_30,Bachelor's,m,sourcing,1,32,5.0,5,0,0,49,1
22081,33711,HR,region_22,Master's & above,f,sourcing,1,32,4.0,5,0,0,51,1
22082,54783,Operations,region_22,Master's & above,m,other,1,33,3.0,8,0,0,59,1
22083,71751,Legal,region_22,Bachelor's,f,sourcing,1,27,4.0,2,0,0,56,1
22084,67293,Sales & Marketing,region_31,Bachelor's,f,sourcing,1,34,3.0,7,1,0,47,0
22085,31573,Sales & Marketing,region_15,,m,other,1,46,1.0,19,0,0,53,0
22086,45644,Operations,region_10,Bachelor's,m,other,1,29,3.0,2,0,0,66,1
22087,70757,HR,region_2,Bachelor's,f,sourcing,1,54,5.0,18,0,0,51,1
22088,50322,Analytics,region_27,Bachelor's,m,sourcing,3,25,,1,0,0,81,0
22089,48103,R&D,region_23,Master's & above,m,other,3,37,3.0,3,0,0,88,0
22090,2094,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,24,,1,0,0,53,1
22091,20643,HR,region_2,Bachelor's,m,other,1,46,3.0,2,0,0,51,0
22092,47400,HR,region_27,Bachelor's,m,sourcing,1,28,3.0,2,0,0,49,0
22093,45196,Sales & Marketing,region_2,,m,other,1,50,5.0,15,0,0,52,1
22094,49510,Sales & Marketing,region_28,Bachelor's,f,other,1,26,3.0,2,1,0,50,1
22095,18399,Operations,region_8,Bachelor's,f,sourcing,1,30,5.0,4,1,0,61,0
22096,66351,Technology,region_34,Master's & above,m,sourcing,2,34,3.0,6,1,0,81,1
22097,34469,Technology,region_16,Bachelor's,m,sourcing,1,27,1.0,3,0,0,81,1
22098,5025,Operations,region_31,Bachelor's,f,other,1,37,4.0,9,1,0,60,1
22099,64029,Analytics,region_31,Bachelor's,m,sourcing,1,27,5.0,4,0,0,83,1
22100,34983,Sales & Marketing,region_26,Bachelor's,m,other,1,30,4.0,5,0,0,54,0
22101,25921,Sales & Marketing,region_7,Bachelor's,m,other,1,34,3.0,8,1,0,53,1
22102,38113,Operations,region_32,,f,sourcing,1,28,3.0,7,0,0,59,0
22103,63873,Operations,region_26,Bachelor's,m,sourcing,1,25,,1,0,0,62,1
22104,30719,Technology,region_8,Bachelor's,m,sourcing,1,31,3.0,6,0,0,79,0
22105,39222,Technology,region_2,Master's & above,m,sourcing,1,39,3.0,2,0,0,80,0
22106,1157,Sales & Marketing,region_30,Bachelor's,m,other,3,36,3.0,2,0,0,50,0
22107,46261,Sales & Marketing,region_25,Master's & above,m,sourcing,1,32,1.0,6,0,0,48,0
22108,51711,Sales & Marketing,region_15,Master's & above,m,sourcing,1,49,3.0,7,1,0,49,0
22109,68246,Analytics,region_2,Bachelor's,m,sourcing,1,44,4.0,16,1,0,99,0
22110,57728,Operations,region_7,Master's & above,m,other,1,38,5.0,4,1,0,61,0
22111,27669,Sales & Marketing,region_15,Bachelor's,m,other,1,30,5.0,2,1,0,53,0
22112,42757,Procurement,region_7,Master's & above,f,other,1,34,1.0,7,0,0,73,0
22113,20199,Technology,region_13,Bachelor's,m,sourcing,1,33,3.0,7,0,0,82,0
22114,60711,Operations,region_2,Bachelor's,f,sourcing,3,31,3.0,6,1,0,58,0
22115,51119,Operations,region_15,Bachelor's,f,other,1,31,2.0,4,1,0,59,1
22116,64399,Analytics,region_29,Bachelor's,m,other,2,27,4.0,2,0,0,84,0
22117,6360,Sales & Marketing,region_19,Bachelor's,m,other,2,30,3.0,3,0,0,46,1
22118,62269,Analytics,region_26,Bachelor's,m,other,1,34,5.0,7,1,0,87,1
22119,59462,Sales & Marketing,region_2,Master's & above,m,sourcing,1,34,4.0,3,1,0,91,0
22120,64216,Legal,region_26,Bachelor's,m,sourcing,1,34,3.0,6,0,0,59,0
22121,30425,Operations,region_29,Bachelor's,m,other,1,35,1.0,2,0,0,60,0
22122,9378,Sales & Marketing,region_24,Bachelor's,m,other,4,32,3.0,2,0,0,50,0
22123,7441,R&D,region_29,Master's & above,m,sourcing,2,30,3.0,3,0,0,83,0
22124,60359,Sales & Marketing,region_23,Bachelor's,m,other,4,33,1.0,2,1,0,50,0
22125,44716,Operations,region_7,Bachelor's,m,sourcing,1,26,3.0,5,0,0,63,0
22126,36767,Procurement,region_27,Bachelor's,f,sourcing,2,33,4.0,2,1,0,70,1
22127,24363,Procurement,region_2,Bachelor's,f,sourcing,1,28,4.0,4,0,0,71,1
22128,36794,Sales & Marketing,region_2,Bachelor's,f,other,1,42,3.0,10,0,0,49,1
22129,24770,Operations,region_22,Master's & above,m,sourcing,1,33,4.0,7,1,0,61,0
22130,21031,Sales & Marketing,region_16,,m,other,1,34,2.0,7,0,0,48,0
22131,66474,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,32,3.0,5,0,0,48,0
22132,72693,Procurement,region_14,Bachelor's,f,sourcing,1,27,3.0,5,1,0,73,1
22133,38442,Sales & Marketing,region_15,,m,other,1,34,1.0,2,1,0,52,0
22134,28084,Sales & Marketing,region_7,Bachelor's,m,other,1,34,1.0,3,0,0,58,0
22135,43113,Technology,region_7,Bachelor's,m,sourcing,1,30,4.0,5,1,0,79,0
22136,55536,Operations,region_31,Bachelor's,m,sourcing,1,38,3.0,12,1,0,62,0
22137,8222,Operations,region_11,Bachelor's,m,sourcing,1,27,4.0,2,1,0,64,1
22138,26032,Procurement,region_31,Bachelor's,m,other,2,38,3.0,8,0,0,72,1
22139,58278,Sales & Marketing,region_2,Master's & above,f,sourcing,1,52,1.0,20,0,0,47,0
22140,25204,Analytics,region_22,Master's & above,m,other,1,40,3.0,5,0,0,85,0
22141,10231,Sales & Marketing,region_22,Bachelor's,m,sourcing,2,27,,1,1,0,43,1
22142,19804,Procurement,region_1,Bachelor's,m,other,1,29,4.0,3,1,0,67,0
22143,17301,Sales & Marketing,region_17,Bachelor's,m,other,2,35,1.0,7,0,0,42,0
22144,55386,Procurement,region_4,Bachelor's,m,sourcing,5,26,5.0,2,1,0,76,0
22145,21541,Technology,region_7,Bachelor's,f,sourcing,2,27,5.0,2,1,0,82,0
22146,76846,Operations,region_2,Master's & above,f,sourcing,1,50,3.0,7,1,0,62,0
22147,24222,Sales & Marketing,region_7,,m,sourcing,1,26,4.0,3,0,0,53,0
22148,40960,Operations,region_29,Bachelor's,m,sourcing,1,33,4.0,5,1,0,95,1
22149,51944,Technology,region_7,Bachelor's,m,other,1,36,1.0,8,1,0,82,0
22150,66242,Technology,region_2,Master's & above,f,other,1,58,2.0,17,0,0,80,0
22151,67285,Sales & Marketing,region_2,,m,other,1,24,3.0,2,0,0,48,0
22152,50309,Sales & Marketing,region_25,Bachelor's,f,sourcing,1,27,5.0,3,1,0,49,1
22153,53409,Sales & Marketing,region_29,Bachelor's,m,sourcing,3,28,3.0,3,0,0,46,0
22154,761,Sales & Marketing,region_21,Bachelor's,f,other,1,32,2.0,5,0,0,52,0
22155,68190,Sales & Marketing,region_14,Bachelor's,m,other,1,30,5.0,5,1,0,52,0
22156,34098,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,28,1.0,4,1,0,45,0
22157,74701,Sales & Marketing,region_11,Bachelor's,f,sourcing,1,28,3.0,5,1,0,51,0
22158,70955,Technology,region_20,Bachelor's,m,other,1,38,1.0,5,0,0,78,0
22159,26642,Sales & Marketing,region_19,Bachelor's,m,sourcing,1,33,4.0,10,0,0,52,0
22160,12190,Sales & Marketing,region_13,Master's & above,m,other,1,44,3.0,6,0,0,51,0
22161,32905,Operations,region_4,Bachelor's,m,sourcing,1,43,3.0,6,0,0,57,0
22162,3288,Finance,region_22,Bachelor's,f,other,1,30,4.0,5,1,0,58,0
22163,43189,Technology,region_23,Master's & above,f,other,1,39,3.0,11,0,0,80,0
22164,19800,Legal,region_2,Bachelor's,m,other,1,41,3.0,10,0,0,60,0
22165,75367,Finance,region_2,Below Secondary,m,other,1,26,3.0,3,0,0,57,0
22166,70138,Operations,region_22,Bachelor's,m,other,1,33,4.0,9,1,0,63,0
22167,47018,Operations,region_14,Master's & above,m,sourcing,1,45,5.0,2,1,0,59,0
22168,45499,Analytics,region_2,Bachelor's,m,other,1,26,,1,0,0,80,0
22169,12244,Analytics,region_34,Bachelor's,m,other,1,32,3.0,10,0,0,82,1
22170,6546,Operations,region_22,Master's & above,f,other,1,56,5.0,7,1,0,57,1
22171,74526,Sales & Marketing,region_12,Bachelor's,m,sourcing,1,25,4.0,3,0,0,47,1
22172,1574,Procurement,region_13,Master's & above,f,other,1,36,3.0,3,1,0,71,0
22173,47234,Sales & Marketing,region_11,Bachelor's,m,other,7,29,3.0,7,0,0,54,0
22174,48502,Finance,region_2,Bachelor's,m,sourcing,1,42,2.0,12,0,0,55,0
22175,3995,Procurement,region_2,Bachelor's,f,sourcing,2,35,3.0,6,0,0,69,0
22176,25843,Operations,region_29,Bachelor's,m,other,1,27,3.0,2,0,0,61,1
22177,35795,Sales & Marketing,region_28,Bachelor's,m,referred,1,27,5.0,4,0,0,50,0
22178,58665,Sales & Marketing,region_17,Bachelor's,m,other,1,28,3.0,6,0,0,49,0
22179,30561,Technology,region_13,Bachelor's,f,sourcing,1,33,5.0,6,1,0,78,0
22180,72466,Operations,region_19,Bachelor's,m,other,1,34,4.0,10,0,0,60,1
22181,2457,Operations,region_3,Master's & above,f,other,1,33,3.0,9,0,0,75,0
22182,8428,Procurement,region_4,Master's & above,m,other,2,38,5.0,12,0,0,86,1
22183,50606,Technology,region_4,Bachelor's,m,sourcing,1,29,4.0,5,0,0,84,0
22184,63245,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,32,5.0,7,1,0,46,0
22185,14802,Sales & Marketing,region_31,Master's & above,m,sourcing,1,29,4.0,6,1,0,50,0
22186,16327,Operations,region_15,Master's & above,f,other,2,44,5.0,19,0,0,57,0
22187,22558,Operations,region_27,Master's & above,f,sourcing,1,35,5.0,9,1,0,64,0
22188,74458,Technology,region_31,Bachelor's,m,other,2,30,3.0,2,1,0,79,0
22189,50723,Legal,region_2,Master's & above,m,sourcing,1,47,1.0,13,0,0,56,0
22190,47187,Sales & Marketing,region_2,Bachelor's,m,other,2,51,3.0,17,0,0,55,0
22191,30894,Operations,region_7,Bachelor's,m,other,1,42,1.0,6,1,0,56,0
22192,67387,Sales & Marketing,region_4,Master's & above,f,other,1,42,5.0,16,1,0,52,0
22193,75635,Procurement,region_8,Master's & above,m,other,1,38,4.0,4,1,0,71,0
22194,2723,Operations,region_7,Master's & above,f,other,1,35,4.0,10,0,0,62,0
22195,12804,Legal,region_22,Master's & above,m,other,1,40,3.0,7,0,0,56,0
22196,45700,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,47,1.0,6,0,0,51,0
22197,9113,Procurement,region_2,Master's & above,f,other,1,36,5.0,4,0,0,85,0
22198,26722,Technology,region_22,Bachelor's,m,other,2,23,3.0,2,0,0,81,0
22199,73384,Operations,region_2,Master's & above,f,sourcing,1,41,5.0,14,0,0,62,1
22200,1848,Sales & Marketing,region_2,Master's & above,m,other,1,38,4.0,4,0,0,50,0
22201,20487,Sales & Marketing,region_12,Bachelor's,m,other,1,32,5.0,5,0,0,52,0
22202,23389,Procurement,region_5,Bachelor's,m,other,1,31,3.0,8,0,0,71,1
22203,48792,Analytics,region_23,Bachelor's,m,sourcing,1,29,4.0,4,0,0,86,0
22204,16661,Analytics,region_29,Bachelor's,m,other,1,28,5.0,2,0,0,81,0
22205,32299,Sales & Marketing,region_12,Bachelor's,m,other,1,34,4.0,4,0,0,50,0
22206,17684,Sales & Marketing,region_22,,m,other,1,25,,1,1,0,55,0
22207,71409,Sales & Marketing,region_2,Master's & above,f,other,1,43,3.0,5,1,0,49,0
22208,9612,Legal,region_26,Master's & above,m,sourcing,1,34,3.0,7,0,0,55,0
22209,72977,Sales & Marketing,region_17,Bachelor's,m,other,1,42,5.0,13,0,0,49,1
22210,48437,Sales & Marketing,region_31,Bachelor's,m,other,3,46,3.0,14,0,0,51,0
22211,40302,Analytics,region_28,Master's & above,m,other,2,33,3.0,10,1,1,90,0
22212,54703,Finance,region_2,Bachelor's,m,other,3,35,5.0,4,1,0,59,0
22213,78021,Analytics,region_2,Bachelor's,m,sourcing,1,32,5.0,9,0,0,88,0
22214,15771,Sales & Marketing,region_12,Master's & above,m,other,1,41,3.0,7,0,0,53,0
22215,22124,Operations,region_23,Bachelor's,m,other,2,37,3.0,4,1,0,54,0
22216,18594,Finance,region_26,Bachelor's,m,sourcing,4,29,5.0,3,1,0,56,0
22217,41564,Procurement,region_13,Bachelor's,m,other,1,38,5.0,4,1,0,72,0
22218,19507,Operations,region_7,Bachelor's,m,other,1,34,1.0,5,1,0,65,0
22219,46207,Operations,region_4,Master's & above,m,other,1,46,4.0,18,1,0,62,0
22220,72512,Operations,region_7,Bachelor's,m,other,1,29,,1,1,0,60,0
22221,14352,Technology,region_2,Bachelor's,f,sourcing,1,28,3.0,3,0,0,81,0
22222,64183,Sales & Marketing,region_13,Bachelor's,m,other,1,60,4.0,7,0,0,48,0
22223,38837,Sales & Marketing,region_9,,m,other,1,35,3.0,10,0,0,45,0
22224,69786,Operations,region_7,Bachelor's,f,other,1,28,3.0,5,0,0,62,0
22225,38814,Technology,region_7,Bachelor's,m,sourcing,4,32,5.0,8,1,0,78,0
22226,52411,Sales & Marketing,region_27,Bachelor's,m,sourcing,1,29,1.0,2,0,0,50,0
22227,97,Analytics,region_22,,m,other,1,31,4.0,2,0,0,87,0
22228,71366,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,37,5.0,8,1,0,49,0
22229,14721,Operations,region_12,Bachelor's,f,other,2,30,5.0,5,1,0,91,0
22230,41155,Sales & Marketing,region_2,Bachelor's,f,other,1,54,5.0,3,0,0,51,0
22231,28558,Procurement,region_2,Bachelor's,f,other,1,35,4.0,4,1,0,66,0
22232,55971,Operations,region_7,Bachelor's,f,sourcing,2,38,3.0,7,1,0,56,0
22233,23602,Sales & Marketing,region_7,Master's & above,m,other,1,42,5.0,12,1,0,51,0
22234,14173,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,34,3.0,7,0,0,46,0
22235,30297,Sales & Marketing,region_2,Bachelor's,m,other,1,29,5.0,7,0,0,50,1
22236,27134,Sales & Marketing,region_21,Bachelor's,m,other,1,31,,1,1,0,45,0
22237,14094,Sales & Marketing,region_31,,m,sourcing,1,34,3.0,5,0,0,45,0
22238,54523,Procurement,region_2,Master's & above,m,other,1,32,1.0,5,0,0,70,1
22239,19335,Sales & Marketing,region_15,Bachelor's,m,other,1,35,3.0,9,0,0,52,0
22240,23237,Technology,region_7,Master's & above,m,other,1,41,1.0,4,0,0,76,0
22241,48203,Operations,region_27,Bachelor's,f,other,1,36,4.0,9,0,0,58,1
22242,7461,Procurement,region_7,Bachelor's,m,sourcing,1,33,4.0,6,1,0,70,0
22243,33021,Technology,region_22,Bachelor's,m,other,2,30,3.0,3,0,0,81,0
22244,70040,Operations,region_19,Bachelor's,m,other,1,33,2.0,5,0,0,58,0
22245,17243,Technology,region_15,Master's & above,m,sourcing,1,36,5.0,5,1,0,76,0
22246,73779,Procurement,region_14,Bachelor's,f,sourcing,1,34,3.0,3,0,0,71,0
22247,10587,Procurement,region_22,Bachelor's,m,other,1,28,4.0,7,1,0,69,0
22248,25945,Sales & Marketing,region_26,Bachelor's,m,other,1,50,3.0,3,0,0,47,0
22249,35289,Sales & Marketing,region_20,Bachelor's,m,sourcing,1,37,4.0,5,0,0,49,0
22250,8266,Technology,region_2,Master's & above,m,other,1,39,3.0,6,0,0,84,0
22251,55165,Procurement,region_2,Bachelor's,f,other,1,26,,1,0,0,67,0
22252,2822,Operations,region_2,Bachelor's,f,other,1,27,3.0,4,0,0,60,0
22253,52023,Operations,region_15,Master's & above,m,sourcing,1,54,3.0,9,0,0,60,0
22254,4894,Procurement,region_2,Bachelor's,m,other,1,40,5.0,6,1,0,73,0
22255,37639,Analytics,region_22,Bachelor's,f,sourcing,1,25,,1,1,0,89,0
22256,43376,Sales & Marketing,region_7,Bachelor's,m,other,2,27,3.0,4,0,0,55,1
22257,45819,Operations,region_7,Master's & above,f,other,1,34,3.0,5,1,0,58,0
22258,18335,Sales & Marketing,region_15,Bachelor's,m,other,2,31,3.0,4,0,0,52,0
22259,41848,Sales & Marketing,region_22,Master's & above,m,sourcing,3,32,3.0,3,0,0,48,0
22260,37531,Technology,region_16,Master's & above,m,other,1,45,3.0,15,0,0,77,0
22261,51843,Procurement,region_13,Bachelor's,f,sourcing,2,40,3.0,5,0,0,73,0
22262,33008,Procurement,region_2,Bachelor's,f,sourcing,1,41,5.0,6,1,0,74,0
22263,7712,Sales & Marketing,region_31,Bachelor's,f,sourcing,1,27,5.0,2,1,0,50,0
22264,60123,Sales & Marketing,region_3,Bachelor's,m,sourcing,1,34,5.0,7,0,0,50,0
22265,50846,Analytics,region_32,Bachelor's,m,sourcing,2,32,1.0,2,0,0,81,0
22266,38772,Sales & Marketing,region_14,Bachelor's,m,other,1,33,4.0,6,1,0,49,0
22267,70922,Sales & Marketing,region_31,,m,sourcing,1,29,,1,0,0,52,0
22268,20480,Operations,region_2,Bachelor's,f,sourcing,1,35,3.0,7,1,0,55,0
22269,16417,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,32,1.0,6,0,0,51,0
22270,30406,Sales & Marketing,region_19,Master's & above,m,sourcing,1,47,1.0,15,0,0,51,0
22271,9807,Sales & Marketing,region_5,Master's & above,m,other,1,50,1.0,3,1,0,45,0
22272,53655,Operations,region_2,Bachelor's,m,sourcing,1,35,3.0,7,0,0,59,0
22273,16778,Analytics,region_22,Bachelor's,m,other,1,36,5.0,9,1,0,81,1
22274,8543,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,57,5.0,3,1,0,47,0
22275,1069,Technology,region_27,Master's & above,m,sourcing,1,58,5.0,15,1,0,75,0
22276,7922,Analytics,region_7,Bachelor's,m,other,2,36,3.0,3,1,0,86,1
22277,16687,R&D,region_2,Bachelor's,m,sourcing,1,41,3.0,5,0,0,87,0
22278,64516,Sales & Marketing,region_5,Bachelor's,m,sourcing,1,32,4.0,8,0,0,49,0
22279,21509,Procurement,region_31,Bachelor's,m,other,1,30,3.0,5,1,0,69,0
22280,76554,Sales & Marketing,region_19,Bachelor's,m,other,1,30,,1,0,0,52,0
22281,42507,Sales & Marketing,region_23,Bachelor's,m,other,1,25,3.0,2,0,0,48,0
22282,60389,Sales & Marketing,region_22,Master's & above,m,other,1,37,3.0,3,0,0,47,0
22283,75542,Finance,region_4,Master's & above,m,sourcing,1,38,5.0,9,0,0,70,0
22284,13097,Operations,region_22,Master's & above,m,sourcing,1,59,5.0,10,1,0,59,0
22285,28073,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,43,5.0,6,0,0,64,0
22286,26359,Operations,region_32,Bachelor's,m,other,1,31,5.0,4,1,0,56,0
22287,4734,Analytics,region_10,Master's & above,m,sourcing,1,38,3.0,9,0,0,84,0
22288,27327,Analytics,region_2,Master's & above,m,sourcing,2,36,5.0,4,0,0,84,0
22289,27744,Operations,region_15,Bachelor's,f,other,1,40,3.0,2,1,0,57,0
22290,54984,Sales & Marketing,region_2,Bachelor's,m,other,1,35,5.0,6,0,0,54,0
22291,65541,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,42,3.0,14,0,0,46,0
22292,3807,Operations,region_14,Bachelor's,f,other,1,29,4.0,2,0,0,62,0
22293,40135,Sales & Marketing,region_11,Bachelor's,m,other,1,31,4.0,5,0,0,48,1
22294,28447,Sales & Marketing,region_9,Bachelor's,f,other,1,27,,1,0,0,50,0
22295,31959,Procurement,region_5,Master's & above,m,other,1,38,3.0,11,0,0,69,0
22296,75244,HR,region_22,Bachelor's,m,other,1,27,2.0,4,0,0,53,0
22297,63917,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,52,1.0,20,0,0,49,0
22298,63176,Operations,region_22,Master's & above,m,sourcing,1,42,3.0,7,0,0,61,0
22299,54564,Finance,region_22,Bachelor's,f,sourcing,2,31,4.0,2,0,0,54,0
22300,77901,Procurement,region_5,Bachelor's,f,sourcing,1,31,1.0,2,0,0,69,1
22301,15621,Analytics,region_13,Bachelor's,m,other,1,27,,1,0,0,87,0
22302,31885,Procurement,region_2,Master's & above,f,sourcing,1,40,1.0,12,1,0,66,0
22303,18301,R&D,region_22,Master's & above,f,sourcing,3,27,,1,0,0,87,0
22304,75628,Analytics,region_22,Bachelor's,m,sourcing,1,28,4.0,5,1,0,79,0
22305,39040,Sales & Marketing,region_5,Master's & above,m,other,1,48,1.0,19,0,0,47,0
22306,36833,Procurement,region_27,Bachelor's,f,other,1,28,1.0,2,1,1,73,0
22307,35642,Analytics,region_2,Bachelor's,m,sourcing,1,30,5.0,5,1,0,83,0
22308,34252,Operations,region_13,Bachelor's,f,other,1,53,4.0,18,0,0,58,1
22309,10577,Procurement,region_22,Bachelor's,m,other,1,42,3.0,9,0,0,69,0
22310,30475,Sales & Marketing,region_22,Bachelor's,f,referred,1,27,,1,0,0,52,0
22311,36663,Analytics,region_2,Bachelor's,m,sourcing,2,40,5.0,6,1,0,87,0
22312,10139,Sales & Marketing,region_32,Bachelor's,m,sourcing,1,32,5.0,4,0,0,50,0
22313,49532,Sales & Marketing,region_12,Bachelor's,m,sourcing,1,30,4.0,3,0,0,52,0
22314,63712,Legal,region_2,Bachelor's,f,other,1,26,3.0,3,1,0,59,1
22315,76608,Technology,region_27,Bachelor's,m,other,1,41,3.0,10,0,0,77,1
22316,67519,Operations,region_6,Bachelor's,m,other,1,25,3.0,2,0,0,57,0
22317,46804,Operations,region_7,Bachelor's,m,sourcing,1,29,3.0,2,0,0,59,0
22318,39538,Technology,region_2,Bachelor's,m,sourcing,1,29,3.0,2,0,0,80,0
22319,25282,Operations,region_14,Master's & above,f,other,1,40,4.0,3,1,0,61,0
22320,45262,Operations,region_22,Master's & above,f,other,1,35,4.0,3,1,0,60,0
22321,76666,Sales & Marketing,region_7,Master's & above,f,sourcing,1,35,3.0,3,1,0,47,0
22322,54453,Procurement,region_22,Bachelor's,m,referred,1,27,3.0,3,0,0,67,1
22323,38245,R&D,region_2,Bachelor's,m,other,2,39,1.0,11,0,0,84,1
22324,76585,HR,region_27,Bachelor's,m,sourcing,1,37,3.0,10,0,0,50,0
22325,16324,Technology,region_22,Bachelor's,m,other,3,31,,1,1,0,79,0
22326,41782,Technology,region_2,Master's & above,f,sourcing,3,60,4.0,18,1,0,81,0
22327,26669,Technology,region_23,Bachelor's,m,sourcing,1,32,3.0,6,0,0,77,0
